date sighted,date reported,duration,city,state,geocode score,geocode precision,latitude,longitude
19970601,19991103,3 minutes, Albany (area), NY,0.757,zip,25.5666667,84.6666667
20060909,20060905,2 seconds, Good Spring, PA,0.729,zip,-0.2166667,-78.5
20020527,20020616,10 seconds + -, Ojai, CA,0.857,zip,34.4480495,-119.242889
20001114,20001115,Good 10 minutes, San Diego, CA,0.732,zip,34.2583333,108.9286111
19970218,19970217,1/2 sec, Melbourne (VIC, Australia),0.821,zip,-37.8139965641595,144.963322877884
20081109,20081109,8-12minutes, Santa Clara, CA,0.743,zip,25.5,69.0
20041104,20041108,2 HOURS, College Station, TX,0.857,zip,30.627977,-96.3344068
20070312,20070312,10 minutes, Lulworth, Dorset (UK/England),0.857,zip,-41.0,147.0666667
20090112,20090207,45 min, San Pablo, CA,0.732,zip,34.2583333,108.9286111
20070920,20071113,15 minutes, Richmond, IL,0.796,zip,40.5834379,-74.1495875
20090424,20090423,continuing, Palm Bay, FL,0.816,zip,39.5693907933761,2.65023708343506
20081025,20081026,A few seconds, Doris/Weed (between), CA,0.777,zip,33.8176114,-83.8074003
20071027,20071028,5 Minutes, Keller, TX,0.786,zip,13.1333333,78.1333333
20060415,20060415,2:00min, Hutchinson, KS,0.857,zip,38.0608445,-97.9297743
20070619,20070619,apprx 6 Minutes, Spencer, IA,0.791,zip,38.0147731,-87.036386
20010728,20020219,25/30 minutes, Sandy, UT,0.8,zip,25.5,69.0
20060603,20070401,1-3 seconds, Cairns (Australia),,0.753,zip,-35.5,149.0
20020122,20020123,12 secs, Oundle (UK/England),,0.771,zip,52.4833333,-0.4666667
20000415,20051104,10 min, Tokeland, WA,0.768,zip,52.12,5.506944
20041031,20051210,20 Min., Tinley Park, IL,0.757,zip,20.6166667,-103.2333333
20021206,20021206,7, Soda Springs (by highway 80), CA,0.734,zip,20.7502778,-156.5002778
20010824,20010826,6 seconds, London (UK/England),,0.771,zip,51.5084152563931,-0.125532746315002
19980830,20050429,5-7 minutes, St. Augustine, FL,0.753,zip,34.7614289625356,135.515670776367
20021109,20021110,3 +  hrs, Mullen, NE,0.762,zip,45.4642693810258,9.1895055770874
20010720,20030926,15-20 minutes, Hockessin, DE,0.857,zip,39.7876112,-75.6966001
20080503,20080506,3-5 seconds, Greenwood Village, CO,0.741,zip,38.1040864,-122.2566367
20011103,20011105,, Melbourne (VIC, Australia),0.821,zip,-37.8139965641595,144.963322877884
19960423,20031205,3 seconds, Goose Eye (UK/England),,0.731,zip,31.5,34.4666667
20071106,20071106,10 minutes, Chicago, IL,0.857,zip,41.850033,-87.6500523
19960223,19970401,1-2 minutes, Los Angeles, CA,0.804,zip,34.3666648,-118.2009079
20010721,20010721,3 seconds, Phoenix, AZ,0.857,zip,33.4483771,-112.0740373
20081017,20081018,15 seconds, Camp Hill, PA,0.75,zip,51.5,12.0
20080208,20080316,10 min, Atikokan (Canada), ON,0.776,zip,60.0,-96.0
20020108,20020117,1-2 seconds, Calgary (Canada), AB,0.78,zip,60.0,-96.0
20070821,20070821,60 to 90 seconds, Denver, CO,0.857,zip,39.7391536,-104.9847034
20021206,20021206,1 hour, Pico Rivera, CA,0.743,zip,43.5797222,19.5213889
20070425,20070426,3-4 seconds, Perth (Australia),,0.765,zip,-31.9333333,115.8333333
19950815,19991112,one minute, Sandpoint, ID,0.857,zip,48.2765903,-116.5532476
20100101,20100101,25 mintutes, National City, CA,0.738,zip,34.7614289625356,135.515670776367
20021119,20021119,1:30 HOURS, Bradenton, FL,0.857,zip,27.4989278,-82.5748194
20090703,20090714,3 minutes, Clinton, MO,0.857,zip,42.5869787,-82.9199212
20020705,20020707,seconds, Capitola, CA,0.792,zip,-31.8432379584905,-52.553226981132
20010614,20020426,07 SECONDS, Staffa (Canada), ON,0.786,zip,60.0,-96.0
20061117,20061121,about 15 minutes, Stone Harbor, NJ,0.753,zip,-33.8678499639382,151.207323074341
19930621,20080108,1 hour, Dover, DE,0.8,zip,56.8619444,35.8930556
19991217,19991218,15 min., Windser, CA,0.837,zip,42.300083644,-83.016543483
20080417,20080520,20-30 sec., Croghan, NY,0.786,zip,49.7988889,73.0994444
20071119,20071119,15 seconds, Coto de Caza, CA,0.729,zip,-0.2166667,-78.5
20081121,20081121,circa 8 seconds, Tustin, CA,0.857,zip,33.7458511,-117.826166
19550817,20040928,10 minutes, Covina, CA,0.857,zip,34.0900091,-117.8903397
20040929,20040929,15 mins, Kent (UK/England),,0.736,zip,60.0,-96.0
19990123,20050225,1-2 minutes, Ocala, FL,0.857,zip,29.1871986,-82.1400923
20071011,20071011,6 minutes, Melbourne, KY,0.857,zip,-37.8139965641595,144.963322877884
20100705,20100705,15 seconds, Greensboro, NC,0.857,zip,36.0726355,-79.7919754
19950507,19950510,1 min., Cannon, NH,0.762,zip,35.3316521285777,136.870422363281
20021111,20021113,1 minute, San Jose, CA,0.735,zip,34.2583333,108.9286111
20041024,20050202,60 minutes, Bethlehem, PA,0.857,zip,-28.2333333,28.3
20011201,20011201,5 minutes, Grand Island, NE,0.727,zip,-27.4666667,-58.8333333
20070603,20070604,3 minutes, Huntington, IN,0.81,zip,33.660297,-117.9992265
20100704,20100711,4 minutes, Cherry Hill, NJ,0.743,zip,51.5,12.0
19780718,19981212,20-30 seconds, Hammond, IN,0.857,zip,41.5833688,-87.5000412
20050624,20081015,parking lot, Palatine, IL,0.857,zip,42.1103041,-88.03424
20080201,20080203,6 minutes, Eustis, FL,0.857,zip,28.8527675,-81.6853534
19990224,19990302,15 sec, Fox Point, WI,0.732,zip,35.6666667,139.4833333
20041113,20041114,minutes, Gardena, CA,0.857,zip,33.8883487,-118.3089624
20011125,20011125,5 seconds, Oakland, CA,0.791,zip,42.6666979,-83.399939
20080912,20081021,2 minutes, North Las Vegas, NV,0.802,zip,36.1749705,-115.137223
19760501,20050628,couple minutes, St. Thomas, PA,0.75,zip,34.7614289625356,135.515670776367
19930601,20030729,15 sec, Pittsburgh, PA,0.857,zip,40.4406248,-79.9958864
19981011,19981016,30 Seconds, Bar Harbor (Bar Island Crossover), ME,0.741,zip,41.3994235991885,2.12803760957452
19880301,20050515,Minutes, In flight (location unknown), CO,0.733,zip,50.5516167249204,9.67517852783203
19960715,19970713,1 mimute, Kalamazoo, MI,0.73,zip,-34.7202778,-58.2694444
20050620,20050620,5 minutes, Potomac Falls, VA,0.75,zip,39.3666667,22.9458333
20010204,20041208,7 seconds, Fairmont Township (Luzerne Co.), PA,0.743,zip,44.0003417,-72.7498308
19990601,19990910,seconds, Woodstock, GA,0.743,zip,41.7505854,-89.9167821
20081007,20081007,3-4 hours, Baltimore, MD,0.8,zip,39.4667728,-76.6496931
20011225,20020515,10 mins, Hartlepool (UK/England),,0.789,zip,54.6861111,-1.2125
20031103,20031103,45 minutes, North Bergen, NJ,0.792,zip,60.4069568500627,5.40643754670042
19781127,20031220,10 minutes, Ukiah, CA,0.771,zip,5.9333333,7.0833333
19841015,20021114,5 to 10 min, Skowhegan, ME,0.857,zip,44.7650618,-69.719218
20100626,20100626,1 hour, Pine Ridge, SD,0.762,zip,18.5195742288075,73.8553547859192
20060421,20060421,2 seconds, Austin, TX,0.857,zip,30.267153,-97.7430608
20040605,20041223,30 mins, Cancun (Mexico),,0.786,zip,23.0,-102.0
20060827,20061004,10 SECONDS, Evart, MI,0.796,zip,47.9789848,-122.2020794
20060121,20060121,20:25pm, Corringham (UK/England),,0.744,zip,42.0166667,23.1
20031219,20031220,2 seconds, Oak Creek, WI,0.732,zip,50.0833333,19.9166667
19950507,20060127,2 hrs, Emmelshausen (Germany),,0.805,zip,50.15,7.5666667
19941115,20030910,10 seconds, Portsmouth, VA,0.857,zip,50.8090805768295,-1.07142448425293
20060507,20060520,30 mins., Old Forge, PA,0.786,zip,32.7790676368116,-7.1648625509164
20051122,20060425,25 MINUTES, James Island, SC,0.766,zip,46.8333333,130.35
19980914,19980930,10 seconds, Randle/Packwood (between), WA,0.762,zip,33.8176114,-83.8074003
19941101,20000301,1-3 MIN, Ypsilanti (Pittsfield Township), MI,0.767,zip,42.4500846,-73.2453824
20080918,20080918,30 secs., Warren, NJ,0.857,zip,42.4775363,-83.0277
19961013,19961205,40 min., Reno, NV,0.857,zip,39.5296329,-119.8138027
20011019,20011030,1minute, Anguilla, .,0.0,unmatched,,
20051021,20051021,4 seconds, Canyonville, OR,0.857,zip,42.9273406,-123.2811748
19980814,20010419,5+ hours (overnight?), Seattle, WA,0.857,zip,47.6062095,-122.3320708
20050709,20050717,1 hour, Dunwoody, GA,0.857,zip,33.9462125,-84.3346473
19921224,19961227,5 min., Cincinnati, OH,0.857,zip,39.1620036,-84.4568863
20081023,20081023,20 seconds, Poughkeepsie, NY,0.857,zip,41.7003713,-73.9209701
20100525,20100526,30 sec, Quakertown, PA,0.857,zip,40.4417682,-75.3415667
20020205,20020503,1:30 horas, San Luis Potosi,,0.725,zip,34.2583333,108.9286111
20090617,20090618,45 min, North Myrtle Beach, SC,0.732,zip,10.3158333,9.8441667
20030108,20030111,30 seconds, Santa Barbara, CA,0.738,zip,25.5,69.0
19990723,19990724,5 min, Van Horn, TX,0.735,zip,48.2084877601653,16.3720750808716
20051107,20051109,1 to 2 minutes, Schellsburg, PA,0.754,zip,49.8,7.75
20011124,20060121,10 minutes, Daytona Beach, FL,0.75,zip,35.5833333,-5.5
20040707,20040707,24 seconds, Heavener, OK,0.857,zip,34.8892677,-94.600781
20060221,20060222,? at least 1 minute, North Kingstown, RI,0.796,zip,17.9970194353704,-76.7935752868652
20041021,20041022,1 minute, St. Catharines (Canada), ON,0.762,zip,60.0,-96.0
19951021,20010801,35 minutes, Utica, NY,0.857,zip,43.1009031,-75.2326641
20030812,20070819,35 40 SECONDS, Tucson, AZ,0.857,zip,32.2217429,-110.926479
20001023,20070822,1 min, Nolensville, TN,0.857,zip,35.9522852,-86.6694413
20030818,20030818,about one minute, Ridgefield, WA,0.816,zip,40.8570442,-74.0215285
20050821,20050821,10 mins, Bristol, South Gloucester (UK/England),0.791,zip,41.8334345,-71.1661579
19661021,20060720,-5 minutes, Santa Fe, NM,0.755,zip,25.5,69.0
20040805,20040812,2 hours, Sparks, NV,0.857,zip,39.5349112,-119.7526886
19970815,19981103,5 seconds, Lenexa (Greater Kansas City Metro Area), KS,0.763,zip,5.75,0.0
19991116,19991117,5 seconds, St.Charles, IL,0.759,zip,-26.2458333,-49.8361111
20070816,20071023,1 minute, Woodbridge, NJ,0.857,zip,38.6581723,-77.2497049
19970614,19990320,3 min, Meridian, ID,0.804,zip,34.1983333,72.0458333
20060207,20060217,1 minute, Meadville, MS,0.794,zip,40.6110589,-111.8999353
19690605,20040124,30mint, Windsor, SC,0.857,zip,42.300083644,-83.016543483
20100708,20100708,10 minutes, Carolina Beach, NC,0.736,zip,10.3158333,9.8441667
19951206,19951206,4 min., Bothell, WA,0.796,zip,-26.45,29.4666667
20010128,20010129,5 minutes, Mira Loma, CA,0.768,zip,-12.05,-77.05
19960601,20000819,?, Calgary (Canada), AB,0.78,zip,60.0,-96.0
20070710,20070717,4 minutes, Clearwater, FL,0.857,zip,27.9658533,-82.8001026
20030828,20030913,2-3 minutes, Sanders, AZ,0.794,zip,14.3122222,121.1113889
20020723,20020726,About 3 minutes, Avalon, CA,0.786,zip,40.914415,14.788741
20070120,20070131,5 minutes, Tacoma, WA,0.857,zip,47.2528769,-122.4442906
20050310,20050314,seconds, La Cholla, Sonora (Mexico),0.732,zip,55.9333333,23.3166667
20090214,20090214,20 minutes, Phoenix, AZ,0.857,zip,33.4483771,-112.0740373
20060822,20060726,5 sec(3times), Dobron-Lodz (Poland),,0.768,zip,44.0606281,-70.3936675
20020710,20070103,TIME STOPPED IF FELT SHOR, Mount Prospect, IL,0.747,zip,1.5016667,124.8441667
19981208,19981208,2 sec., Belton (5mi south on SR Y), MO,0.722,zip,11.0666667,7.7
20000919,20000921,10 MIN., Girard, OH,0.857,zip,41.1539465,-80.7014662
20010615,20020731,Sunset, Lake Worth, FL,0.762,zip,18.1988889,120.5936111
20090223,20090223,2 minutes, Shepshed,,0.857,zip,52.7656962682694,-1.29020690917969
20010814,20010814,15 min., Inola, OK,0.857,zip,36.1512098,-95.5094195
20050822,20050822,15 mins, Corona, CA,0.816,zip,43.3712591584685,-8.41880102070343
20050423,20050424,approx 30 minutes, Peachtree City, GA,0.736,zip,34.7614289625356,135.515670776367
20011222,20020110,, Margate (Atlantic City), NJ,0.759,zip,33.7489954,-84.3879824
20100424,20100424,20 seconds, Louisville, KY,0.857,zip,38.2542376,-85.759407
20090524,20090524,30 seconds, Amery, WI,0.786,zip,40.8211111,140.7511111
20100331,20100404,10 minutes, Glen Rose, TX,0.732,zip,22.3166667,114.1833333
19980921,19981012,ongoing, Redding, CA,0.837,zip,51.4333333,-1.0
20091020,20091020,1 minute, Falls Village, CT,0.75,zip,38.1040864,-122.2566367
20050711,20051228,6 seconds, Island Pond-Seymour Lake, VT,0.741,zip,18.1988889,120.5936111
19980217,19990930,5 minutes, Moreno Valley, CA,0.857,zip,33.937517,-117.2305944
20021001,20021002,15 min&apos;s, New York City/Staten Island, NY,0.758,zip,43.0003472,-75.4998978
20090829,20090831,3-5 minutes, Boulder City, NV,0.753,zip,34.7614289625356,135.515670776367
20051124,20051127,night, Santa Barbara, CA,0.738,zip,25.5,69.0
20021230,20030108,2 minutes, Hendersonville, TN,0.806,zip,36.0396988,-114.9819368
20020618,20020619,three minutes, Paradise, CA,0.857,zip,36.0971945,-115.1466648
20070417,20070501,Maybe  one minute, Goodlettsville, TN,0.857,zip,36.3231067,-86.7133302
20041031,20041101,25 minutes, Tinley Park, IL,0.757,zip,20.6166667,-103.2333333
19990228,19990312,3 minutes, Fairborn, OH,0.765,zip,43.6666242,-93.3502095
20000208,20000213,2-3 min., Prescott Valley, AZ,0.724,zip,46.7216667,131.1394444
20020728,20020728,2-4min, Amman (Jordan),,0.779,zip,31.95,35.9333333
20000424,20000425,5-7 min, Palmetto (just east of, off I-85),0.73,zip,8.15,4.7166667
20050806,20050807,around 10 min., Locust, NC,0.762,zip,18.2,120.6
20040316,20040317,13 minutes, Summertown, Oxford (UK/England),0.814,zip,32.5964404,-114.709677
20090718,20090718,10 minutes, Whitefish, MT,0.857,zip,48.4110757,-114.3376334
20031120,20031124,15 minutes, El Rito, NM,0.762,zip,42.407232,12.859178
20070615,20080515,39 seconds, Susanville, CA,0.857,zip,40.4162842,-120.6530063
20060504,20060509,2 min., Port Charlotte, FL,0.813,zip,35.2270869,-80.8431268
20001122,20001123,40+ minutes, Jackson, MI,0.798,zip,30.3321838,-81.655651
20000429,20000430,4 min., Ogden, UT,0.857,zip,41.223,-111.9738304
19680701,19990612,half hour +, Cincinnati, OH,0.857,zip,39.1620036,-84.4568863
19980405,20001101,5 minutes, Winslow, ME,0.857,zip,35.0241873,-110.6973571
20050114,20050114,appr. 1 hour, Lexington, KY,0.795,zip,38.0497996,-84.4585485
20021219,20030109,one minute, Kensington, MD,0.771,zip,-10.8118476304348,-39.4145760652174
20050507,20050507,2 seconds, Warminster, PA,0.857,zip,51.2036111,-2.1808333
20041125,20041125,5 minutes, Ottumwa, IA,0.857,zip,41.0200145,-92.4112963
20000923,20001012,20 seconds, Sandy, UT,0.8,zip,25.5,69.0
20080624,20080624,1 minute, Sun Prairie/Madison, WI,0.739,zip,34.2583333,108.9286111
20080703,20081229,10 min, Atlantic, IA,0.821,zip,33.7489954,-84.3879824
20061203,20061203,3.5 MIN, Havre de Grace, MD,0.738,zip,34.3877778,47.0580556
19981019,19981106,2:00 hrs., Vernal, UT,0.776,zip,39.6079683,-119.2518349
20040613,20040614,few secs each, Sandy, UT,0.8,zip,25.5,69.0
20070506,20070507,5 min., Plano, TX,0.857,zip,33.0198431,-96.6988856
19991116,19991202,10 seconds, Burtons Bridge, IL,0.758,zip,49.0342,8.716
20080712,20080712,4:38, Defiance, OH,0.857,zip,41.2844933,-84.3557802
20060405,20060405,"30 minutes, and counting", Graham, WA,0.81,zip,43.6795245,-70.4442187
20010421,20010426,seconds, Dawson Creek (Canada), BC,0.765,zip,60.0,-96.0
20020907,20020907,1 hour, Rochester, NY,0.857,zip,43.1547845,-77.6155568
20070325,20070325,30 min, Santa Fe, NM,0.755,zip,25.5,69.0
20050508,20050509,20 seconds, Culver City, CA,0.757,zip,34.7614289625356,135.515670776367
19950423,19950423,5 min., Bradenton, FL,0.857,zip,27.4989278,-82.5748194
20060109,20060109,130sec, Bangalore (India),,0.776,zip,12.9762266976805,77.6032912731171
19991013,20021113,Approx 5 min., Pittsburgh, PA,0.857,zip,40.4406248,-79.9958864
19950612,19950612,30 min., San Francisco, CA,0.738,zip,34.2583333,108.9286111
20071112,20071113,=- 1 minute, East London (South Africa),,0.789,zip,-30.0,26.0
20041206,20041207,split seconds, Oxnard to Yuma (enroute), CA,0.752,zip,36.6833333,137.2166667
19991102,19991108,5 sec, Baton Rouge, LA,0.771,zip,35.5559710497557,6.17414474487305
0,20061225,, Hooksett, NH,0.857,zip,43.0967495,-71.4650684
20100703,20100710,4 minutes, Willard, OH,0.857,zip,41.0531109,-82.7262906
20010111,20010114,5sec, Boulder, CO,0.755,zip,-8.1,112.15
19550814,20031025,unknown, Madisonville, KY,0.857,zip,37.3281005,-87.4988882
19960307,19960307,2 min., Henderson, NV,0.857,zip,36.0396988,-114.9819368
20100710,20100710,3 seconds, Azle, TX,0.762,zip,23.7333333,92.7166667
20030716,20030718,1 minute, London (UK/England),,0.771,zip,51.5084152563931,-0.125532746315002
20090827,20090829,2 mins, San Diego, CA,0.732,zip,34.2583333,108.9286111
20080702,20080703,1 MIN, Mt. Sinai, NY,0.755,zip,34.2583333,108.9286111
19690715,20070218,5 Minutes, Champaign, IL,0.857,zip,40.1164205,-88.2433829
20090425,20090425,15 seconds, Palm Springs, CA,0.766,zip,39.5693907933761,2.65023708343506
19970418,19970418,3 sec., Hartford, SD,0.796,zip,41.7667668,-72.7662075
20080221,20080220,1 hour, Oklahoma City, OK,0.81,zip,35.5003375,-97.5005945
20030119,20030120,10 minutes, Cedaredge, CO,0.746,zip,-7.4538889,112.7202778
20001211,20001213,25 seconds, Bloomington, CA,0.857,zip,44.840798,-93.2982799
20040321,20040321,8:00 to 9:30, Carmichaels, PA,0.844,zip,38.617127,-121.3282843
20000717,20000718,approximately 5 seconds, Woodinville, WA,0.857,zip,47.7542651,-122.1634582
20031220,20031221,, Independence, MO,0.763,zip,-6.0,147.0
20040601,20050601,5sec, Mt  Rainier, WA,0.746,zip,36.3666667,140.4666667
19901112,19971020,30 sec, Stanton, DE,0.857,zip,33.8025155,-117.9931165
19971001,20081124,3 minutes, Pelzer, SC,0.755,zip,48.8166667,1.95
20071006,20071018,30 minutes, Boonville, IN,0.829,zip,46.0801968389421,6.40726089477539
19970630,20060302,20 seconds, Bigfork, MT,0.857,zip,48.0632865,-114.0726134
20050921,20050922,around vannys airport, Northridge, CA,0.81,zip,41.3894905,-82.0190321
20060406,20060406,3 minutes, Ottovile, OH,0.786,zip,0.2333333,-78.2666667
20030225,20030225,1 SEC, Everett, WA,0.857,zip,47.9789848,-122.2020794
20090819,20090819,2 minutes, Leeds (UK/England), RI,0.735,zip,51.75,19.4666667
20071013,20071114,over 2 hours, Seattle, WA,0.857,zip,47.6062095,-122.3320708
19900703,20040424,10 minutes?, North Miami Beach, FL,0.762,zip,25.7742658,-80.1936589
19990704,20010525,ongoing, Culver City, CA,0.757,zip,34.7614289625356,135.515670776367
20031013,20031013,10 seconds, Waterbury, CT,0.857,zip,41.5581525,-73.0514966
20060417,20060417,10 minutes, Edinburgh (UK/Scotland),,0.782,zip,55.95,-3.2
20090813,20090814,3-5 seconds each time, Grand Forks, ND,0.771,zip,37.1881683871318,-3.60666990280151
0,20000216,4-5 minutes, Frankfort, IL,0.79,zip,50.1166667,8.6833333
20040618,20040618,30 seconds, Blountville, TN,0.735,zip,50.8666667,-2.1666667
20091210,20091210,20 seconds, Wappingers Falls, NY,0.733,zip,39.3666667,22.9458333
20010522,20010522,15 seconds, Wray, CO,0.75,zip,12.3166667,-2.4666667
20100321,20100426,15 to 20 seconds, Issaquah, WA,0.75,zip,6.3833333,8.0333333
20061031,20061031,At least one hour, Vancouver (Canada), BC,0.771,zip,60.0,-96.0
20040922,20040923,30 minutes, Memphis, TX,0.857,zip,35.1495343,-90.0489801
20100803,20100805,45 minutes, Osage Beach, MO,0.743,zip,10.3158333,9.8441667
20050820,20070122,10, Gila Bend, AZ,0.75,zip,25.4833333,80.3333333
20090724,20100728,5 minutes, Waimanalo, HI,0.857,zip,21.35,-157.7208333
20081006,20081006,5min, Albuquerque, NM,0.857,zip,35.0844909,-106.6511367
20060325,20060325,4-5 sec, Prairie Grove, AR,0.762,zip,58.5969444,49.6583333
20091214,20091218,5+ minutes, San Carlos, CA,0.73,zip,34.2583333,108.9286111
20050614,20050731,, Carrollton, MO,0.769,zip,-26.3666667,27.4
19970113,20010426,30 minutes, Lombard, IL,0.857,zip,41.8800296,-88.0078435
20080905,20080909,6 sec, Southlake, TX,0.857,zip,32.9412363,-97.1341783
20070226,20070226,, New York City (Bronx), NY,0.777,zip,43.0003472,-75.4998978
20061110,20061111,20 seconds, North Pole, AK,0.746,zip,-0.9016667,119.8597222
19990101,19990103,4 min, Wilmington Island (Savannah), GA,0.762,zip,32.0835407,-81.0998342
19960401,20050225,1hr, Harrisburg, PA,0.857,zip,40.2737002,-76.8844179
20070309,20070310,seconds, Snellville, GA,0.857,zip,33.857328,-84.0199108
20010727,20010730,2 minutes, Huntington, UT,0.81,zip,33.660297,-117.9992265
19660908,20081029,30 sec, Hundred, WV,0.752,zip,40.5667692,-74.9329456
20030705,20031123,10 seconds, Seekonk, MA,0.755,zip,29.4,104.7833333
20031007,20031102,4 minutes, Tampa, FL,0.857,zip,27.9475216,-82.4584279
19950513,19950514,10 min., Framingham, MA,0.771,zip,42.4853125,-83.3771553
20020715,20020714,3MINUTES, Worthing (UK/England),,0.782,zip,50.8114669424641,-0.371646881103516
20060301,20060301,15 minutes, New York City (Brooklyn), NY,0.767,zip,43.0003472,-75.4998978
